year,station_code,station_name,region,lat,lon,month,day,max_24,suma_mensual
2012,M0105,Otavalo,Sierra,0.233,-78.266,5,21,7.5,28.2
2012,M0105,Otavalo,Sierra,0.233,-78.266,6,17,3.0,7.5
2012,M0105,Otavalo,Sierra,0.233,-78.266,7,15,2.3,4.3
2012,M0105,Otavalo,Sierra,0.233,-78.266,8,16,4.4,4.7
2012,M0105,Otavalo,Sierra,0.233,-78.266,9,24,9.1,11.5
2012,M0105,Otavalo,Sierra,0.233,-78.266,10,4,31.4,79.7
2012,M0105,Otavalo,Sierra,0.233,-78.266,11,5,19.5,86.9
2012,M0105,Otavalo,Sierra,0.233,-78.266,12,24,7.2,28.5
2012,M0105,Otavalo,Sierra,0.233,-78.266,4,6,60.0,0.0
2012,M0105,Otavalo,Sierra,0.233,-78.266,11,7,4.0,5.0
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,1,8,30.9,234.7
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,2,27,31.4,223.7
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,3,25,24.4,85.1
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,4,7,40.2,154.8
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,5,1,3.5,8.5
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,6,24,0.2,0.3
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,7,29,0.2,0.2
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,8,1,0.0,0.0
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,9,20,13.0,18.2
2012,M0143,Malacatos,Sierra,-3.994537,-79.205415,12,12,35.4,84.8
2012,M0176,Naranjal,Costa,-2.666,-79.616,1,7,11.4,103.5
2012,M0176,Naranjal,Costa,-2.666,-79.616,2,11,15.4,178.0
2012,M0176,Naranjal,Costa,-2.666,-79.616,3,9,39.4,137.8
2012,M0176,Naranjal,Costa,-2.666,-79.616,4,4,11.6,68.7
2012,M0176,Naranjal,Costa,-2.666,-79.616,5,5,27.4,85.6
2012,M0176,Naranjal,Costa,-2.666,-79.616,6,24,4.2,11.9
2012,M0176,Naranjal,Costa,-2.666,-79.616,7,17,4.2,11.2
2012,M0176,Naranjal,Costa,-2.666,-79.616,8,7,2.4,8.0
2012,M0176,Naranjal,Costa,-2.666,-79.616,9,19,6.0,19.6
2012,M0176,Naranjal,Costa,-2.666,-79.616,10,22,3.2,12.4
2012,M0176,Naranjal,Costa,-2.666,-79.616,11,10,4.2,9.6
2012,M0185,Machala,Costa,-3.266,-79.95,6,23,8.8,28.0
2012,M0185,Machala,Costa,-3.266,-79.95,7,2,12.8,42.2
2012,M0185,Machala,Costa,-3.266,-79.95,10,23,8.5,48.1
2012,M0185,Machala,Costa,-3.266,-79.95,11,2,10.6,35.9
2012,M0185,Machala,Costa,-3.266,-79.95,6,7,1.0,6.0
2012,M0185,Machala,Costa,-3.266,-79.95,7,7,15.0,4.7
2012,M0185,Machala,Costa,-3.266,-79.95,8,7,39.9,0.0
2012,M0185,Machala,Costa,-3.266,-79.95,9,7,53.1,0.0
2012,M0185,Machala,Costa,-3.266,-79.95,10,7,27.0,6.0
2012,M0185,Machala,Costa,-3.266,-79.95,11,7,20.0,4.0
2012,M0185,Machala,Costa,-3.266,-79.95,12,6,65.4,0.0
2012,M0024,Quito,Sierra,-0.166,-78.483,6,1,0.0,0.0
2012,M0024,Quito,Sierra,-0.166,-78.483,7,1,0.0,0.0
2012,M0024,Quito,Sierra,-0.166,-78.483,8,20,5.1,5.1
2012,M0024,Quito,Sierra,-0.166,-78.483,9,1,0.0,0.0
2012,M0024,Quito,Sierra,-0.166,-78.483,10,23,21.4,58.3
2012,M0024,Quito,Sierra,-0.166,-78.483,11,5,80.0,341.2
2012,M0024,Quito,Sierra,-0.166,-78.483,12,12,40.1,158.7
2012,M1036,Riobamba,Sierra,-1.65,-78.683,1,24,11.7,62.2
2012,M1036,Riobamba,Sierra,-1.65,-78.683,2,16,13.1,58.3
2012,M1036,Riobamba,Sierra,-1.65,-78.683,3,23,7.1,28.5
2012,M1036,Riobamba,Sierra,-1.65,-78.683,4,30,17.1,96.6
2012,M1036,Riobamba,Sierra,-1.65,-78.683,5,19,1.2,6.6
2012,M1036,Riobamba,Sierra,-1.65,-78.683,6,19,9.5,11.1
2012,M1036,Riobamba,Sierra,-1.65,-78.683,7,30,3.3,6.6
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,1,2,123.0,744.7
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,2,15,66.4,516.9
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,3,26,96.5,731.6
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,4,10,200.2,671.7
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,5,14,85.2,437.0
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,6,16,59.6,430.5
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,7,7,59.0,371.0
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,8,12,46.8,254.2
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,9,21,153.3,254.3
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,10,6,71.1,225.6
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,11,19,95.4,342.5
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,12,13,90.5,657.9
2012,M1203,Lumbaqui,Amazonia,0.05,-77.316,4,5,22.0,6.0
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,1,30,31.9,251.9
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,3,2,91.5,289.7
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,4,19,15.9,91.2
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,5,9,25.6,79.0
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,6,25,45.5,59.1
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,7,13,0.2,0.3
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,9,1,0.0,0.0
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,10,10,0.2,0.2
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,12,31,25.2,28.5
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,8,7,147.1,0.0
2012,M1208,La Teodomira,Costa,-1.162778,-80.395833,11,7,137.8,0.0
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,1,22,45.9,243.4
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,2,28,36.7,223.8
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,3,26,55.3,291.2
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,4,19,72.1,296.3
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,5,9,37.2,268.2
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,6,2,33.0,251.1
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,7,5,59.0,375.3
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,8,6,51.8,278.2
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,9,15,65.3,261.9
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,10,3,24.0,129.1
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,11,12,23.2,89.4
2013,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,12,4,31.2,186.4
2013,M0008,Puyo,Amazonia,-1.483,-77.983,1,27,54.7,255.8
2013,M0008,Puyo,Amazonia,-1.483,-77.983,2,18,38.5,374.3
2013,M0008,Puyo,Amazonia,-1.483,-77.983,3,28,83.2,524.1
2013,M0008,Puyo,Amazonia,-1.483,-77.983,4,14,70.6,474.6
2013,M0008,Puyo,Amazonia,-1.483,-77.983,5,25,77.0,404.8
2013,M0008,Puyo,Amazonia,-1.483,-77.983,6,2,57.3,508.8
2013,M0008,Puyo,Amazonia,-1.483,-77.983,7,6,71.1,498.4
2013,M0008,Puyo,Amazonia,-1.483,-77.983,8,14,89.6,464.7
2013,M0008,Puyo,Amazonia,-1.483,-77.983,9,26,83.9,366.5
2013,M0008,Puyo,Amazonia,-1.483,-77.983,10,8,76.2,493.7
2013,M0008,Puyo,Amazonia,-1.483,-77.983,11,12,70.3,421.6
2013,M0008,Puyo,Amazonia,-1.483,-77.983,12,19,129.0,332.9
2013,M0024,Quito,Sierra,-0.166,-78.483,1,12,32.7,43.0
2013,M0024,Quito,Sierra,-0.166,-78.483,2,10,49.6,196.4
2013,M0024,Quito,Sierra,-0.166,-78.483,3,19,26.2,83.1
2013,M0024,Quito,Sierra,-0.166,-78.483,4,21,25.7,111.0
2013,M0024,Quito,Sierra,-0.166,-78.483,5,30,25.1,115.4
2013,M0024,Quito,Sierra,-0.166,-78.483,6,30,0.2,0.3
2013,M0024,Quito,Sierra,-0.166,-78.483,7,1,0.1,0.1
2013,M0024,Quito,Sierra,-0.166,-78.483,8,8,9.7,18.2
2013,M0024,Quito,Sierra,-0.166,-78.483,9,30,13.1,31.8
2013,M0024,Quito,Sierra,-0.166,-78.483,10,29,27.4,141.7
2013,M0024,Quito,Sierra,-0.166,-78.483,11,18,13.2,48.0
2013,M0024,Quito,Sierra,-0.166,-78.483,12,7,14.8,46.6
2013,M0024,Quito,Sierra,-0.166,-78.483,6,5,25.0,9.3
2013,M0037,Milagro,Costa,-2.133,-79.583,1,18,47.2,292.0
2013,M0037,Milagro,Costa,-2.133,-79.583,2,21,51.3,253.5
2013,M0037,Milagro,Costa,-2.133,-79.583,3,6,120.0,329.5
2013,M0037,Milagro,Costa,-2.133,-79.583,4,9,37.8,132.4
2013,M0037,Milagro,Costa,-2.133,-79.583,5,14,10.3,15.6
2013,M0037,Milagro,Costa,-2.133,-79.583,6,2,0.9,1.6
2013,M0037,Milagro,Costa,-2.133,-79.583,7,30,1.0,2.0
2013,M0037,Milagro,Costa,-2.133,-79.583,8,25,2.6,2.7
2013,M0037,Milagro,Costa,-2.133,-79.583,9,25,0.1,0.1
2013,M0037,Milagro,Costa,-2.133,-79.583,10,1,0.0,0.0
2013,M0037,Milagro,Costa,-2.133,-79.583,11,1,0.0,0.0
2013,M0037,Milagro,Costa,-2.133,-79.583,12,29,1.0,1.4
2013,M0037,Milagro,Costa,-2.133,-79.583,5,7,90.0,0.0
2013,M0008,Puyo,Amazonia,-1.483,-77.983,1,16,12.6,21.2
2013,M0008,Puyo,Amazonia,-1.483,-77.983,3,20,4.6,4.6
2013,M0008,Puyo,Amazonia,-1.483,-77.983,4,19,18.4,34.2
2013,M0008,Puyo,Amazonia,-1.483,-77.983,5,28,15.6,78.0
2013,M0008,Puyo,Amazonia,-1.483,-77.983,6,1,0.0,0.0
2013,M0008,Puyo,Amazonia,-1.483,-77.983,7,1,0.0,0.0
2013,M0008,Puyo,Amazonia,-1.483,-77.983,8,11,4.8,7.4
2013,M0008,Puyo,Amazonia,-1.483,-77.983,9,29,3.6,3.6
2013,M0008,Puyo,Amazonia,-1.483,-77.983,10,15,9.4,41.8
2013,M0105,Otavalo,Sierra,0.233,-78.266,1,12,29.7,45.5
2013,M0105,Otavalo,Sierra,0.233,-78.266,2,8,22.3,132.3
2013,M0105,Otavalo,Sierra,0.233,-78.266,4,17,11.7,47.9
2013,M0105,Otavalo,Sierra,0.233,-78.266,5,1,20.5,145.3
2013,M0105,Otavalo,Sierra,0.233,-78.266,6,2,2.5,3.6
2013,M0105,Otavalo,Sierra,0.233,-78.266,7,7,6.3,10.3
2013,M0105,Otavalo,Sierra,0.233,-78.266,8,11,12.8,31.2
2013,M0105,Otavalo,Sierra,0.233,-78.266,9,29,23.5,28.7
2013,M0105,Otavalo,Sierra,0.233,-78.266,10,13,26.6,122.1
2013,M0105,Otavalo,Sierra,0.233,-78.266,11,8,26.2,88.9
2013,M0105,Otavalo,Sierra,0.233,-78.266,12,2,25.2,84.7
2013,M0105,Otavalo,Sierra,0.233,-78.266,3,6,76.5,0.0
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,1,23,8.6,43.7
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,2,4,40.8,116.3
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,3,22,33.3,106.8
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,4,6,1.9,4.1
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,5,30,27.6,83.7
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,6,30,3.6,3.7
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,7,3,8.5,11.2
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,8,8,2.6,5.0
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,9,13,9.3,11.3
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,10,14,59.5,170.3
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,11,24,15.4,32.1
2013,M0143,Malacatos,Sierra,-3.994537,-79.205415,12,9,31.1,93.0
2013,M0176,Naranjal,Costa,-2.666,-79.616,1,18,12.6,110.6
2013,M0176,Naranjal,Costa,-2.666,-79.616,2,8,14.4,82.1
2013,M0176,Naranjal,Costa,-2.666,-79.616,3,12,10.0,74.9
2013,M0176,Naranjal,Costa,-2.666,-79.616,5,20,1.6,8.0
2013,M0176,Naranjal,Costa,-2.666,-79.616,6,2,2.0,9.2
2013,M0176,Naranjal,Costa,-2.666,-79.616,7,23,2.2,7.0
2013,M0176,Naranjal,Costa,-2.666,-79.616,8,20,3.0,5.4
2013,M0176,Naranjal,Costa,-2.666,-79.616,9,15,2.7,9.5
2013,M0176,Naranjal,Costa,-2.666,-79.616,10,24,8.0,18.0
2013,M0176,Naranjal,Costa,-2.666,-79.616,11,19,4.4,14.5
2013,M0176,Naranjal,Costa,-2.666,-79.616,12,20,9.4,9.4
2013,M0185,Machala,Costa,-3.266,-79.95,3,18,50.0,250.1
2013,M0185,Machala,Costa,-3.266,-79.95,4,4,9.6,30.6
2013,M0185,Machala,Costa,-3.266,-79.95,5,20,4.2,16.4
2013,M0185,Machala,Costa,-3.266,-79.95,6,2,6.3,63.4
2013,M0185,Machala,Costa,-3.266,-79.95,7,25,4.7,43.5
2013,M0185,Machala,Costa,-3.266,-79.95,8,28,8.9,67.0
2013,M0185,Machala,Costa,-3.266,-79.95,11,23,7.7,38.1
2013,M0185,Machala,Costa,-3.266,-79.95,2,7,66.8,0.0
2013,M0185,Machala,Costa,-3.266,-79.95,3,7,13.0,6.0
2013,M0185,Machala,Costa,-3.266,-79.95,4,6,28.0,7.6
2013,M0185,Machala,Costa,-3.266,-79.95,9,7,62.0,0.0
2013,M0185,Machala,Costa,-3.266,-79.95,10,8,28.4,0.0
2013,M0024,Quito,Sierra,-0.166,-78.483,2,1,31.1,120.1
2013,M0024,Quito,Sierra,-0.166,-78.483,3,14,30.0,143.8
2013,M0024,Quito,Sierra,-0.166,-78.483,4,1,0.0,0.0
2013,M0024,Quito,Sierra,-0.166,-78.483,5,30,41.0,178.4
2013,M0024,Quito,Sierra,-0.166,-78.483,6,1,0.0,0.0
2013,M0024,Quito,Sierra,-0.166,-78.483,7,1,0.0,0.0
2013,M0024,Quito,Sierra,-0.166,-78.483,8,1,0.0,0.0
2013,M0024,Quito,Sierra,-0.166,-78.483,6,18,9.0,204.0
2013,M1036,Riobamba,Sierra,-1.65,-78.683,4,22,14.6,43.7
2013,M1036,Riobamba,Sierra,-1.65,-78.683,6,2,9.7,16.7
2013,M1036,Riobamba,Sierra,-1.65,-78.683,7,8,1.5,6.0
2013,M1036,Riobamba,Sierra,-1.65,-78.683,8,11,4.4,8.2
2013,M1036,Riobamba,Sierra,-1.65,-78.683,9,22,2.5,6.3
2013,M1036,Riobamba,Sierra,-1.65,-78.683,10,13,19.2,49.3
2013,M1036,Riobamba,Sierra,-1.65,-78.683,11,13,14.6,37.2
2013,M1036,Riobamba,Sierra,-1.65,-78.683,3,7,119.5,0.0
2013,M1036,Riobamba,Sierra,-1.65,-78.683,12,7,122.0,0.0
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,1,22,40.1,147.0
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,2,28,78.8,452.3
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,3,17,45.5,264.7
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,4,19,97.6,410.0
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,5,30,51.8,535.1
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,6,14,59.3,419.2
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,7,9,33.5,313.3
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,8,14,101.3,404.7
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,9,13,70.2,478.7
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,10,9,120.4,494.0
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,11,10,70.2,383.4
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,12,19,91.7,335.4
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,1,5,27.0,6.8
2013,M1203,Lumbaqui,Amazonia,0.05,-77.316,4,5,12.0,6.8
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,2,27,31.7,180.9
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,3,2,51.1,254.7
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,6,7,0.8,1.1
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,8,1,0.0,0.0
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,9,1,0.0,0.0
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,11,4,0.2,0.4
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,12,29,7.0,7.4
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,1,8,104.6,0.0
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,4,7,117.2,0.0
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,5,7,115.3,0.0
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,7,7,130.1,0.0
2013,M1208,La Teodomira,Costa,-1.162778,-80.395833,10,7,126.7,0.0
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,1,12,10.1,16.7
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,2,8,43.7,132.2
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,3,21,8.8,37.7
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,4,18,44.3,135.6
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,5,5,31.7,135.3
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,6,30,1.7,3.0
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,7,7,10.9,13.9
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,8,14,6.7,11.6
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,9,29,5.9,10.9
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,10,16,34.7,119.4
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,11,25,16.5,39.6
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,12,2,49.0,93.4
2013,M1240,Ibarra,Sierra,0.35502,-78.12463,12,6,2.0,7.1
